user_id,meal_occasion,lead_meal,meal_bundle,goodness_score
user_453_snacks,snacks,Broccoli Cheddar Soup (m1771),"['Broccoli Cheddar Soup (m1771)', 'English Muffin Light (m11)', 'Caprese Salad Premium (m947)', 'Iced Coffee (m477)', 'Beef Tacos (m1471)']",0.3125
user_454_snacks,snacks,Lobster Bisque Special (m1481),"['Lobster Bisque Special (m1481)', 'Chocolate Cake Deluxe (m1507)', 'Grilled Salmon Mild (m946)', 'Beef Kebab Mild (m552)']",0.2875
user_455_breakfast,breakfast,Chicken Souvlaki Classic (m1311),"['Chicken Souvlaki Classic (m1311)', 'Meatball Sub Light (m1155)', 'Breakfast Tacos Premium (m237)']",0.325
user_456_snacks,snacks,Green Beans Spicy (m487),"['Green Beans Spicy (m487)', 'Crepes Mild (m702)', 'Pork Tenderloin Deluxe (m1844)', 'Panna Cotta Special (m1549)', 'Grilled Eggplant Spicy (m522)']",0.125
user_457_lunch,lunch,Potato Leek Soup Premium (m1402),"['Potato Leek Soup Premium (m1402)', 'Quiche (m245)', 'Tomato Soup Light (m1541)', 'Mediterranean Salad Classic (m1971)']",0.2875
user_458_dinner,dinner,Rice Noodles Mild (m1391),"['Rice Noodles Mild (m1391)', 'Corn on the Cob (m12)']",0.3
user_459_snacks,snacks,Falafel Wrap Mild (m638),"['Falafel Wrap Mild (m638)', 'Fruit Smoothie Bowl Spicy (m1385)', 'Deviled Eggs Deluxe (m1284)', 'Creamed Spinach Classic (m1765)']",0.1
user_460_breakfast,breakfast,Jalapeño Poppers Mild (m1767),"['Jalapeño Poppers Mild (m1767)', 'Chicken Alfredo (m1214)']",0.2375
user_461_breakfast,breakfast,Chicken Rice Soup Mild (m1017),"['Chicken Rice Soup Mild (m1017)', 'Edamame Premium (m1186)']",0.175
user_462_lunch,lunch,Matcha Latte Premium (m197),"['Matcha Latte Premium (m197)', 'Ramen Light (m1863)', 'Broccoli Cheddar Soup Light (m1092)']",0.3666666666666667
user_463_dinner,dinner,Strawberry Shortcake Deluxe (m1232),"['Strawberry Shortcake Deluxe (m1232)', 'Lemonade (m996)', 'Split Pea Soup Premium (m386)', 'Pasta Salad Light (m526)']",0.2875
user_464_dinner,dinner,Caesar Salad Special (m69),"['Caesar Salad Special (m69)', 'Cobbler Classic (m107)', 'Beef Stew (m1615)', 'Pudding Premium (m873)', 'Quinoa Salad Spicy (m777)']",0.39999999999999997
user_465_snacks,snacks,Breakfast Burrito Special (m680),"['Breakfast Burrito Special (m680)', 'Asian Salad Classic (m352)', 'Chicken Skewers (m102)', 'Chicken Noodle Soup (m1856)', 'Muffin Spicy (m884)']",0.125
user_466_lunch,lunch,Fish Tacos Deluxe (m1494),"['Fish Tacos Deluxe (m1494)', 'Coconut Water Light (m1616)']",0.425
user_467_snacks,snacks,Yogurt Classic (m1820),"['Yogurt Classic (m1820)', 'Potato Leek Soup Premium (m1545)', 'Broccoli Cheddar Soup Spicy (m539)', 'Macarons Mild (m791)', 'Mushroom Soup Classic (m288)']",0.125
user_468_lunch,lunch,Chicken Souvlaki (m27),"['Chicken Souvlaki (m27)', 'Greek Salad Deluxe (m1384)']",0.3
user_469_lunch,lunch,Stuffed Mushrooms Premium (m208),"['Stuffed Mushrooms Premium (m208)', 'Baklava Classic (m1802)', 'Sprite Spicy (m509)']",0.2
user_470_breakfast,breakfast,Tea Classic (m57),"['Tea Classic (m57)', 'Lentil Soup Special (m580)', 'Clam Chowder Special (m1345)', 'Macarons Special (m292)', 'Spring Rolls Spicy (m1506)']",0.375
user_471_lunch,lunch,Clam Chowder Classic (m1986),"['Clam Chowder Classic (m1986)', 'Peach Tea Mild (m1686)', 'Breakfast Potatoes Special (m1588)', 'Lamb Kebab Classic (m1750)']",0.50625
user_472_breakfast,breakfast,Mozzarella Sticks Premium (m1057),"['Mozzarella Sticks Premium (m1057)', 'Apple Pie Deluxe (m729)', 'Gazpacho Spicy (m877)']",0.2625
user_473_snacks,snacks,Clams Casino Deluxe (m1565),"['Clams Casino Deluxe (m1565)', 'Hot and Sour Soup Spicy (m1241)']",0.425
user_474_lunch,lunch,Chai Latte Deluxe (m96),"['Chai Latte Deluxe (m96)', 'Omelet Premium (m572)']",0.425
user_475_dinner,dinner,Chicken Parmesan Special (m1196),"['Chicken Parmesan Special (m1196)', 'Beef Kebab Special (m1036)', 'Oysters Premium (m308)', 'Raspberry Lemonade Mild (m10)', 'Quiche (m245)']",0.375
user_476_snacks,snacks,Steak Fajitas Classic (m1362),"['Steak Fajitas Classic (m1362)', 'Soy Milk Mild (m1796)', 'Cobbler Premium (m1605)']",0.45
user_477_dinner,dinner,Coleslaw Spicy (m967),"['Coleslaw Spicy (m967)', 'Wild Rice Classic (m1114)', 'French Toast Deluxe (m725)', 'Sushi Roll Premium (m1035)', 'Eggs Benedict Special (m1956)']",0.35
user_478_lunch,lunch,Potato Salad Light (m1509),"['Potato Salad Light (m1509)', 'Mushroom Soup Classic (m1299)', 'Gazpacho Deluxe (m473)', 'Fruit Punch (m732)']",0.225
user_479_breakfast,breakfast,Beef Stroganoff Special (m1068),"['Beef Stroganoff Special (m1068)', 'Chicken Alfredo (m15)', 'Coleslaw (m1044)', 'Soy Milk Spicy (m401)']",0.475
user_480_lunch,lunch,Scone Spicy (m1312),"['Scone Spicy (m1312)', 'Bacon Mild (m1318)']",0.05
user_481_snacks,snacks,Tuna Tartare (m1599),"['Tuna Tartare (m1599)', 'Mushroom Soup Classic (m1299)', 'Coleslaw Light (m1858)']",0.075
user_482_lunch,lunch,Lobster Bisque Mild (m495),"['Lobster Bisque Mild (m495)', 'Potato Leek Soup Mild (m1309)']",0.2375
user_483_snacks,snacks,Cappuccino Spicy (m1305),"['Cappuccino Spicy (m1305)', 'Roasted Vegetables Light (m229)', 'French Onion Soup Deluxe (m1993)']",0.075
user_484_breakfast,breakfast,Crème Brûlée Classic (m488),"['Crème Brûlée Classic (m488)', 'Herbal Tea Classic (m1113)']",0.2375
user_485_dinner,dinner,Water Classic (m1262),"['Water Classic (m1262)', 'Salmon Fillet Mild (m1392)', 'Hash Browns Classic (m1538)']",0.2625
user_486_dinner,dinner,Pudding Premium (m1749),"['Pudding Premium (m1749)', 'Strawberry Shortcake Deluxe (m1232)', 'Couscous Deluxe (m303)', 'Potato Leek Soup Mild (m621)']",0.42500000000000004
user_487_breakfast,breakfast,Greek Salad Classic (m749),"['Greek Salad Classic (m749)', 'Caprese Salad Spicy (m1963)', 'Caesar Salad Light (m1539)']",0.2625
user_488_dinner,dinner,Stuffing Special (m1932),"['Stuffing Special (m1932)', 'Baked Beans (m429)', 'Tuna Tartare Special (m1276)', 'Eggs Benedict Premium (m1861)', 'English Muffin (m1117)']",0.5625
user_489_snacks,snacks,Croissant Premium (m1168),"['Croissant Premium (m1168)', 'Clams Casino Premium (m1930)', 'Creamed Spinach Classic (m1765)', 'BBQ Chicken Special (m1736)', 'Meatball Sub Classic (m924)']",0.3125
user_490_lunch,lunch,Tuna Tartare Special (m1276),"['Tuna Tartare Special (m1276)', 'Coleslaw Deluxe (m722)', 'Potato Salad (m1964)']",0.2625
user_491_breakfast,breakfast,Red Velvet Cake Spicy (m1006),"['Red Velvet Cake Spicy (m1006)', 'Asparagus Premium (m1529)', 'Quinoa Salad Spicy (m1817)', 'Spinach Artichoke Dip Special (m347)', 'Tiramisu Light (m573)']",0.29166666666666663
user_492_lunch,lunch,Mediterranean Salad Special (m466),"['Mediterranean Salad Special (m466)', 'Coleslaw Special (m1523)']",0.2375
user_493_lunch,lunch,Fruit Salad Deluxe (m647),"['Fruit Salad Deluxe (m647)', 'Yams Deluxe (m1751)', 'Cinnamon Roll (m397)', 'Shrimp Cocktail Spicy (m135)', 'Chai Latte Spicy (m987)']",0.41666666666666663
user_494_lunch,lunch,Americano Deluxe (m862),"['Americano Deluxe (m862)', 'Sprite (m1200)', 'Quinoa Salad (m1043)']",0.325
user_495_lunch,lunch,Arugula Salad Premium (m1070),"['Arugula Salad Premium (m1070)', 'Falafel Wrap (m1074)']",0.175
user_496_breakfast,breakfast,Falafel Wrap (m1074),"['Falafel Wrap (m1074)', 'French Onion Soup Special (m589)']",0.05
user_497_lunch,lunch,Coffee Spicy (m548),"['Coffee Spicy (m548)', 'Pasta Salad Classic (m1694)']",0.2375
user_498_snacks,snacks,Banana Split Premium (m279),"['Banana Split Premium (m279)', 'Fruit Salad Special (m1326)']",0.2375
user_499_dinner,dinner,Goat Cheese Crostini Special (m1990),"['Goat Cheese Crostini Special (m1990)', 'Butternut Squash Soup Classic (m1306)']",0.14375
